DrawDate,Match 6 Prize,Match 6 Winners,Match 6 Total,Match 5 Prize,Match 5 Winners,Match 5 Total,Match 4 Prize,Match 4 Winners,Match 4 Total,Match 4 plus Bonus Prize,Match 4 plus Bonus Winners,Match 4 plus Bonus Total,Match 3 plus Bonus Prize,Match 3 plus Bonus Winners,Match 3 plus Bonus Total,Match 5 plus Bonus Prize,Match 5 plus Bonus Winners,Match 5 plus Bonus Total,Match 3 Prize,Match 3 Winners,Match 3 Total,Match 2 plus Bonus Prize,Match 2 plus Bonus Winners,Match 2 plus Bonus Total
2013-03-06,2000000,0,0,1756,28,49168,39,1932,75348,174,71,12354,29,1746,50634,25000,0,0,5,30780,153900,,,
2013-03-02,6437577,1,6437577,1961,40,78440,54,2259,121986,182,108,19656,24,3431,82344,25000,0,0,5,38466,192330,,,
2013-02-27,5764640,0,0,1040,56,58240,46,1933,88918,134,109,14606,21,2796,58716,25000,2,50000,5,30187,150935,,,
2013-02-23,5265104,0,0,1595,47,74965,58,2004,116232,186,101,18786,29,2678,77662,25000,1,25000,5,32212,161060,,,
2013-02-20,4621958,0,0,1279,42,53718,39,2114,82446,100,135,13500,16,3427,54832,25000,1,25000,5,31062,155310,,,
2013-02-16,4161060,0,0,1583,49,77567,54,2235,120690,119,164,19516,24,3378,81072,125000,3,375000,5,36227,181135,,,
2013-02-13,3495860,0,0,2026,26,52676,64,1274,81536,232,57,13224,31,1770,54870,25000,1,25000,5,21383,106915,,,
2013-02-09,3043898,0,0,1353,52,70356,46,2334,107364,153,115,17595,21,3462,72702,25000,2,50000,5,37702,188510,,,
2013-02-06,2440587,0,0,815,63,51345,32,2464,78848,117,110,12870,26,2032,52832,25000,1,25000,5,33940,169700,,,
2013-02-02,2000000,0,0,1900,36,68400,55,1904,104720,170,101,17170,24,2909,69816,25000,1,25000,5,32158,160790,,,
2013-01-30,10613747,1,10613747,740,126,93240,33,4357,143781,92,254,23368,22,4427,97394,25000,5,125000,5,57912,289560,,,
2013-01-26,9814240,0,0,1482,72,106704,44,3767,165748,168,159,26712,23,4801,110423,25000,3,75000,5,58572,292860,,,
2013-01-23,8898732,0,0,1471,53,77963,48,2510,120480,158,124,19592,30,2695,80850,25000,0,0,5,40985,204925,,,
2013-01-19,8229764,0,0,1965,46,90390,53,2637,139761,236,96,22656,31,3036,94116,25000,1,25000,5,44871,224355,,,
2013-01-16,7454296,0,0,2190,30,65700,57,1787,101859,165,100,16500,26,2595,67470,25000,1,25000,5,31442,157210,,,
2013-01-12,6890815,0,0,1719,48,82512,52,2447,127244,158,131,20698,25,3362,84050,25000,1,25000,5,41039,205195,,,
2013-01-09,6182860,0,0,1350,43,58050,52,1734,90168,211,69,14559,27,2195,59265,25000,0,0,5,29372,146860,,,
2013-01-05,5685038,0,0,2269,33,74877,60,1911,114660,130,144,18720,28,2754,77112,25000,0,0,5,32257,161285,,,
2013-01-02,5042784,0,0,1831,28,51268,50,1597,79850,226,57,12882,33,1599,52767,25000,0,0,5,26713,133565,,,
2012-12-29,4603073,0,0,1494,43,64242,44,2262,99528,166,97,16102,29,2312,67048,25000,1,25000,5,32427,162135,,,
2012-12-26,4052145,0,0,2108,22,46376,64,1111,71104,208,56,11648,25,1890,47250,25000,0,0,5,19211,96055,,,
2012-12-22,3654288,0,0,1956,39,76284,61,1942,118462,201,95,19095,29,2692,78068,25000,1,25000,5,31632,158160,,,
2012-12-19,2000000,0,0,2719,18,48942,65,1168,75920,183,67,12261,29,1728,50112,25000,3,75000,5,21348,106740,,,
2012-12-15,4650968,1,4650968,998,72,71856,42,2660,111720,81,223,18063,16,4530,72480,25000,2,50000,5,39441,197205,,,
2012-12-12,4034765,0,0,940,56,52640,33,2439,80487,105,126,13230,21,2565,53865,25000,2,50000,5,31358,156790,,,
2012-12-08,3583097,0,0,1396,49,68404,56,1887,105672,149,115,17135,23,3027,69621,25000,2,50000,5,31295,156475,,,
2012-12-05,2996374,0,0,2572,19,48868,65,1167,75855,245,50,12250,33,1528,50424,25000,0,0,5,18885,94425,,,
2012-12-01,2577153,0,0,1641,41,67281,60,1733,103980,178,95,16910,27,2519,68013,25000,1,25000,5,29830,149150,,,
2012-11-28,2000000,0,0,2060,23,47380,68,1079,73372,216,55,11880,31,1572,48732,25000,0,0,5,19767,98835,,,
2012-11-24,3595140,1,3595140,1717,40,68680,41,2569,105329,115,150,17250,18,3945,71010,25000,3,75000,5,38417,192085,,,
2012-11-21,3005856,0,0,1877,26,48802,56,1356,75936,161,76,12236,27,1881,50787,25000,1,25000,5,23502,117510,,,
2012-11-17,2587214,0,0,1592,43,68456,50,2101,105050,179,96,17184,25,2792,69800,25000,1,25000,5,34719,173595,,,
2012-11-14,2000000,0,0,2206,22,48532,62,1203,74586,182,67,12194,28,1796,50288,25000,0,0,5,21101,105505,,,
2012-11-10,3643184,1,3643184,1425,50,71250,40,2732,109280,133,134,17822,20,3587,71740,25000,3,75000,5,39583,197915,,,
2012-11-07,3031935,0,0,885,57,50445,33,2342,77286,128,99,12672,27,1902,51354,25000,1,25000,5,32775,163875,,,
2012-11-03,2599408,0,0,1270,55,69850,37,2912,107744,118,148,17464,22,3227,70994,25000,1,25000,5,37307,186535,,,
2012-10-31,2000000,0,0,2560,19,48640,60,1241,74460,163,75,12225,29,1750,50750,25000,0,0,5,20430,102150,,,
2012-10-27,7373469,1,7373469,1831,48,87888,48,2806,134688,155,142,22010,29,3089,89581,25000,2,50000,5,44822,224110,,,
2012-10-24,5619702,0,0,954,59,56286,35,2488,87080,92,154,14168,19,3054,58026,25000,1,25000,5,33614,168070,,,
2012-10-20,5136890,0,0,1681,44,73964,53,2172,115116,155,120,18600,26,2873,74698,25000,3,75000,5,34921,174605,,,
2012-10-17,4502240,0,0,853,61,52033,34,2357,80138,195,67,13065,29,1822,52838,25000,1,25000,5,34409,172045,,,
2012-10-13,4056158,0,0,1268,56,71008,43,2525,108575,91,196,17836,18,4034,72612,25000,1,25000,5,39680,198400,,,
2012-10-10,3447102,0,0,2497,20,49940,62,1243,77066,165,76,12540,27,1918,51786,25000,0,0,5,21464,107320,,,
2012-10-06,3018767,0,0,1689,41,69249,59,1821,107439,229,76,17404,26,2708,70408,25000,0,0,5,31664,158320,,,
2012-10-03,2424657,0,0,1414,35,49490,57,1329,75753,173,72,12456,28,1814,50792,25000,0,0,5,22556,112780,,,
2012-09-29,2000000,0,0,1264,55,69520,46,2316,106536,121,144,17424,24,2943,70632,25000,2,50000,5,38656,193280,,,
2012-09-26,2885582,2,5771163,730,79,57670,32,2761,88352,156,93,14508,32,1855,59360,25000,3,75000,5,37588,187940,,,
2012-09-22,5276596,0,0,1254,61,76494,39,3005,117195,122,158,19276,24,3265,78360,25000,2,50000,5,40819,204095,,,
2012-09-19,4620254,0,0,1539,35,53865,54,1538,83052,190,71,13490,29,1923,55767,25000,0,0,5,24841,124205,,,
2012-09-15,4158290,0,0,1808,40,72320,59,1891,111569,173,105,18165,27,2787,75249,25000,0,0,5,33999,169995,,,
2012-09-12,3538028,0,0,3325,16,53200,63,1306,82278,202,66,13332,30,1815,54450,25000,0,0,5,22575,112875,,,
2012-09-08,3081733,0,0,1420,51,72420,46,2430,111780,157,116,18212,24,3042,73008,25000,3,75000,5,37633,188165,,,
2012-09-05,2460374,0,0,2236,24,53664,55,1512,83160,145,93,13485,25,2186,54650,25000,0,0,5,26148,130740,,,
2012-09-01,2000000,0,0,1534,48,73632,41,2792,114472,130,142,18460,21,3610,75810,25000,0,0,5,40424,202120,,,
2012-08-29,8638029,1,8638029,2067,37,76479,58,2032,117856,202,95,19190,33,2411,79563,25000,0,0,5,34341,171705,,,
2012-08-25,7981907,0,0,1825,51,93075,54,2641,142614,182,128,23296,27,3497,94419,25000,1,25000,5,43065,215325,,,
2012-08-22,7183585,0,0,2180,32,69760,58,1854,107532,162,108,17496,28,2563,71764,25000,1,25000,5,29582,147910,,,
2012-08-18,6585219,0,0,1409,62,87358,52,2601,135252,184,119,21896,29,3131,90799,25000,1,25000,5,41500,207500,,,
2012-08-15,5835936,0,0,1141,57,65037,43,2340,100620,140,117,16380,23,2894,66562,25000,4,100000,5,34680,173400,,,
2012-08-11,5277963,0,0,1784,44,78496,61,1983,120963,176,112,19712,27,2997,80919,25000,0,0,5,34289,171445,,,
2012-08-08,4604757,0,0,1260,45,56700,58,1496,86768,155,92,14260,26,2214,57564,25000,1,25000,5,24218,121090,,,
2012-08-04,4118472,0,0,2936,26,76336,62,1885,116870,168,114,19152,28,2781,77868,25000,0,0,5,32356,161780,,,
2012-08-01,3463674,0,0,1351,40,54040,42,1980,83160,172,79,13588,30,1878,56340,25000,1,25000,5,30266,151330,,,
2012-07-28,3000000,0,0,1896,40,75840,59,1981,116879,221,86,19006,28,2759,77252,25000,2,50000,5,34224,171120,,,
2012-07-25,3063028,1,3063028,1707,31,52917,66,1240,81840,172,77,13244,36,1515,54540,25000,0,0,5,19157,95785,,,
2012-07-21,2608974,0,0,2290,31,70990,69,1582,109158,254,70,17780,34,2124,72216,25000,0,0,5,26947,134735,,,
2012-07-18,2000000,0,0,1428,36,51408,45,1770,79650,123,105,12915,22,2393,52646,25000,1,25000,5,29013,145065,,,
2012-07-14,3084281,1,3084281,2381,31,73811,66,1732,114312,180,103,18540,29,2655,76995,25000,2,50000,5,29812,149060,,,
2012-07-11,2451056,0,0,835,63,52605,29,2841,82389,108,122,13176,20,2644,52880,25000,1,25000,5,38520,192600,,,
2012-07-07,2000000,0,0,2709,26,70434,56,1949,109144,162,109,17658,23,3174,73002,25000,0,0,5,31948,159740,,,
2012-07-04,3088033,1,3088033,1455,37,53835,43,1921,82603,196,69,13524,25,2235,55875,25000,0,0,5,28178,140890,,,
2012-06-30,2626081,0,0,1697,43,72971,57,1967,112119,166,110,18260,27,2758,74466,25000,2,50000,5,34052,170260,,,
2012-06-27,2000000,0,0,2629,20,52580,63,1294,81522,203,65,13195,26,2074,53924,25000,0,0,5,22508,112540,,,
2012-06-23,2000000,1,2000000,2322,31,71982,60,1848,110880,188,96,18048,33,2252,74316,25000,0,0,5,31559,157795,,,
2012-06-20,8749912,1,8749912,2429,32,77728,63,1900,119700,160,122,19520,30,2708,81240,25000,2,50000,5,32156,160780,,,
2012-06-16,8083190,0,0,936,101,94536,40,3610,144400,119,200,23800,23,4179,96117,25000,1,25000,5,55246,276230,,,
2012-06-13,7272167,0,0,2088,33,68904,63,1688,106344,156,111,17316,26,2739,71214,25000,0,0,5,29800,149000,,,
2012-06-09,6681186,0,0,1666,52,86632,56,2387,133672,183,119,21777,29,3089,89581,25000,1,25000,5,38889,194445,,,
2012-06-06,5938075,0,0,2099,30,62970,61,1601,97661,168,94,15792,28,2303,64484,25000,1,25000,5,28079,140395,,,
2012-06-02,5397920,0,0,1546,53,81938,49,2571,125979,167,123,20541,24,3453,82872,25000,1,25000,5,40802,204010,,,
2012-05-30,4695164,0,0,1962,29,56898,60,1472,88320,204,70,14280,28,2083,58324,25000,0,0,5,25354,126770,,,
2012-05-26,4207060,0,0,1279,58,74182,44,2585,113740,194,96,18624,33,2336,77088,25000,1,25000,5,42538,212690,,,
2012-05-23,3570890,0,0,1836,30,55080,60,1414,84840,195,71,13845,27,2081,56187,25000,1,25000,5,24169,120845,,,
2012-05-19,3098494,0,0,1909,39,74451,55,2081,114455,176,106,18656,30,2533,75990,25000,1,25000,5,35271,176355,,,
2012-05-16,2459689,0,0,3349,16,53584,64,1293,82752,192,70,13440,26,2095,54470,25000,0,0,5,24783,123915,,,
2012-05-12,2000000,0,0,1447,50,72350,44,2564,112816,162,112,18144,26,2874,74724,25000,0,0,5,35523,177615,,,
2012-05-09,2000000,1,2000000,4022,13,52286,60,1337,80220,205,64,13120,29,1841,53389,25000,0,0,5,22398,111990,,,
2012-05-05,2688982,2,5377964,1610,52,83720,51,2529,128979,117,179,20943,21,4176,87696,25000,0,0,5,41111,205555,,,
2012-05-02,4659794,0,0,1482,43,63726,50,1966,98300,105,152,15960,20,3325,66500,25000,3,75000,5,33154,165770,,,
2012-04-28,3113324,0,0,2160,35,75600,57,2051,116907,137,138,18906,26,2935,76310,25000,1,25000,5,33831,169155,,,
2012-04-25,2464720,0,0,1935,28,54180,46,1831,84226,124,110,13640,18,3018,54324,25000,1,25000,5,28909,144545,,,
2012-04-21,2000000,0,0,1538,49,75362,52,2236,116272,172,110,18920,32,2403,76896,25000,2,50000,5,36636,183180,,,
2012-04-18,4411240,1,4411240,1336,46,61456,41,2287,93767,88,176,15488,16,4064,65024,25000,1,25000,5,33012,165060,,,
2012-04-14,3883954,0,0,1439,56,80584,51,2415,123165,151,134,20234,28,2986,83608,25000,0,0,5,40160,200800,,,
2012-04-11,3192654,0,0,2386,23,54878,64,1316,84224,299,46,13754,30,1865,55950,25000,2,50000,5,23225,116125,,,
2012-04-07,2721828,0,0,1618,52,84136,40,3249,129960,192,110,21120,27,3203,86481,25000,4,100000,5,47384,236920,,,
2012-04-04,2000000,0,0,2242,25,56050,49,1757,86093,142,99,14058,22,2673,58806,25000,1,25000,5,27953,139765,,,
2012-03-31,5763001,2,11526001,1242,108,134136,48,4329,207792,140,241,33740,23,5944,136712,25000,4,100000,5,69883,349415,,,
2012-03-28,10375420,0,0,1315,73,95995,47,3173,149131,120,200,24000,21,4758,99918,25000,2,50000,5,50466,252330,,,
2012-03-24,9552026,0,0,1819,59,107321,57,2892,164844,182,148,26936,29,3775,109475,25000,2,50000,5,50671,253355,,,
2012-03-21,8631551,0,0,751,104,78104,29,4119,119451,141,139,19599,24,3406,81744,25000,3,75000,5,52455,262275,,,
2012-03-17,7961841,0,0,1920,51,97920,61,2459,149999,192,128,24576,28,3555,99540,25000,1,25000,5,41361,206805,,,
2012-03-14,6121799,0,0,1870,35,65450,54,1875,101250,180,91,16380,26,2597,67522,25000,2,50000,5,30943,154715,,,
2012-03-10,5560339,0,0,1173,70,82110,38,3297,125286,172,120,20640,30,2799,83970,25000,0,0,5,48425,242125,,,
2012-03-07,4856199,0,0,2369,26,61594,51,1846,94146,156,99,15444,24,2657,63768,25000,0,0,5,29894,149470,,,
2012-03-03,4327841,0,0,1651,48,79248,64,1901,121664,184,108,19872,30,2714,81420,25000,1,25000,5,33095,165475,,,
2012-02-29,3648235,0,0,1179,52,61308,100,1926,192600,151,102,15402,24,2626,63024,25000,1,25000,5,31760,158800,,,
2012-02-25,3122360,0,0,1466,52,76232,50,2368,118400,51,373,19023,13,6257,81341,25000,8,200000,5,38113,190565,,,
2012-02-22,2468443,0,0,1365,40,54600,49,1733,84917,147,93,13671,24,2359,56616,25000,0,0,5,28824,144120,,,
2012-02-18,2000000,0,0,2005,37,74185,67,1712,114704,200,93,18600,30,2546,76380,25000,1,25000,5,30902,154510,,,
2012-02-15,4865953,1,4865953,508,123,62484,29,3291,95439,73,216,15768,17,3881,65977,25000,3,75000,5,41112,205560,,,
2012-02-11,4330437,0,0,1156,72,83232,42,3064,128688,87,240,20880,17,5168,87856,125000,2,250000,5,46293,231465,,,
2012-02-08,3616753,0,0,1162,49,56938,41,2128,87248,111,129,14319,21,2836,59556,25000,0,0,5,32218,161090,,,
2012-02-04,3128370,0,0,1589,48,76272,43,2707,116401,136,141,19176,23,3351,77073,25000,1,25000,5,43109,215545,,,
2012-02-01,2474003,0,0,1105,50,55250,41,2084,85444,169,82,13858,30,1921,57630,25000,0,0,5,31078,155390,,,
2012-01-28,2000000,0,0,1500,50,75000,50,2315,115750,161,117,18837,26,2927,76102,25000,2,50000,5,37995,189975,,,
2012-01-25,5482894,1,5482894,1401,43,60243,48,1920,92160,164,92,15088,24,2532,60768,25000,2,50000,5,31516,157580,,,
2012-01-21,4996111,0,0,1644,49,80556,56,2214,123984,184,110,20240,30,2775,83250,25000,0,0,5,36071,180355,,,
2012-01-18,4275045,0,0,1362,42,57204,52,1690,87880,144,100,14400,25,2369,59225,25000,0,0,5,27681,138405,,,
2012-01-14,3784401,0,0,1458,53,77274,37,3259,120583,84,232,19488,16,4999,79984,25000,4,100000,5,45341,226705,,,
2012-01-11,3121399,0,0,2045,27,55215,55,1558,85690,149,93,13857,31,1809,56079,25000,1,25000,5,26883,134415,,,
2012-01-07,2647648,0,0,778,97,75466,35,3322,116270,70,272,19040,13,6052,78676,25000,3,75000,5,46300,231500,,,
2012-01-04,2000000,0,0,974,54,52596,39,2096,81744,116,114,13224,25,2152,53800,25000,1,25000,5,29225,146125,,,
2011-12-31,4164479,1,4164479,1623,51,82773,53,2401,127253,177,117,20709,28,3004,84112,25000,1,25000,5,39129,195645,,,
2011-12-28,3454561,0,0,1709,31,52979,59,1389,81951,119,112,13328,20,2789,55780,25000,0,0,5,24098,120490,,,
2011-12-24,3000000,0,0,1450,69,100050,51,3019,153969,147,171,25137,21,4965,104265,25000,2,50000,5,50716,253580,,,
2011-12-21,2000000,1,2000000,1444,39,56316,50,1738,86900,211,67,14137,34,1694,57596,25000,0,0,5,28196,140980,,,
2011-12-17,4817816,1,4817816,2152,39,83928,56,2311,129416,154,137,21098,22,3847,84634,25000,0,0,5,40094,200470,,,
2011-12-14,3097857,0,0,1495,36,53820,47,1782,83754,178,76,13528,32,1729,55328,25000,0,0,5,29113,145565,,,
2011-12-10,2636074,0,0,1766,42,74172,50,2274,113700,162,115,18630,28,2714,75992,25000,2,50000,5,37073,185365,,,
2011-12-07,2000000,0,0,1563,34,53142,45,1820,81900,153,87,13311,20,2745,54900,25000,1,25000,5,28791,143955,,,
2011-12-03,2642046,1,2642046,1663,45,74835,44,2632,115808,159,118,18762,22,3514,77308,25000,0,0,5,40082,200410,,,
2011-11-30,2000000,0,0,1067,50,53350,44,1861,81884,159,84,13356,25,2225,55625,25000,0,0,5,27836,139180,,,
2011-11-26,2652968,1,2652968,1812,42,76104,54,2172,117288,155,123,19065,27,2851,76977,25000,0,0,5,36665,183325,,,
2011-11-23,2000000,0,0,1641,33,54153,56,1486,83216,158,86,13588,24,2367,56808,25000,0,0,5,24524,122620,,,
2011-11-19,3808075,1,3808075,1397,56,78232,44,2755,121220,141,139,19599,25,3222,80550,25000,2,50000,5,39737,198685,,,
2011-11-16,3137164,0,0,1582,35,55370,42,2025,85050,185,75,13875,27,2146,57942,25000,0,0,5,31662,158310,,,
2011-11-12,2662128,0,0,1484,52,77168,45,2651,119295,125,155,19375,25,3209,80225,25000,1,25000,5,41222,206110,,,
2011-11-09,2000000,0,0,1702,32,54464,67,1254,84018,182,75,13650,32,1750,56000,25000,1,25000,5,22863,114315,,,
2011-11-05,3814651,1,3814651,1402,56,78512,47,2552,119944,110,179,19690,18,4566,82188,25000,3,75000,5,40360,201800,,,
2011-11-02,3141140,0,0,1573,35,55055,46,1857,85422,216,64,13824,30,1916,57480,25000,1,25000,5,30255,151275,,,
2011-10-29,2669014,0,0,1200,65,78000,39,3065,119535,101,193,19493,19,4296,81624,25000,1,25000,5,46387,231935,,,
2011-10-26,2000000,0,0,1514,36,54504,50,1677,83850,134,102,13668,23,2460,56580,25000,0,0,5,26405,132025,,,
2011-10-22,2664608,1,2664608,2421,32,77472,63,1907,120141,165,118,19470,27,2960,79920,25000,0,0,5,32608,163040,,,
2011-10-19,2000000,0,0,1787,31,55397,60,1428,85680,211,66,13926,31,1843,57133,25000,2,50000,5,24122,120610,,,
2011-10-15,5178377,1,5178377,1273,68,86564,48,2784,133632,143,152,21736,21,4196,88116,25000,0,0,5,43237,216185,,,
2011-10-12,4435843,0,0,2085,30,62550,59,1629,96111,169,93,15717,23,2758,63434,25000,0,0,5,28674,143370,,,
2011-10-08,3899373,0,0,1595,52,82940,59,2162,127558,165,126,20790,26,3261,84786,25000,2,50000,5,36364,181820,,,
2011-10-05,3187819,0,0,1462,40,58480,56,1601,89656,131,112,14672,22,2696,59312,25000,0,0,5,27268,136340,,,
2011-10-01,2686077,0,0,1818,44,79992,57,2169,123633,141,142,20022,25,3353,83825,25000,2,50000,5,35742,178710,,,
2011-09-28,2000000,0,0,1300,43,55900,48,1778,85344,116,121,14036,22,2641,58102,25000,1,25000,5,27042,135210,,,
2011-09-24,11033593,1,11033593,1314,89,116946,46,3893,179078,132,222,29304,24,4970,119280,25000,5,125000,5,60453,302265,,,
2011-09-21,10030769,0,0,1611,54,86994,48,2799,134352,176,124,21824,30,3012,90360,25000,1,25000,5,44236,221180,,,
2011-09-17,9284499,0,0,1725,60,103500,58,2769,160602,173,150,25950,30,3551,106530,25000,0,0,5,46695,233475,,,
2011-09-14,8396773,0,0,2075,37,76775,59,1998,117882,134,144,19296,26,3090,80340,25000,1,25000,5,35315,176575,,,
2011-09-10,7738194,0,0,2221,43,95503,59,2510,148090,182,132,24024,29,3328,96512,25000,1,25000,5,40983,204915,,,
2011-09-07,6919040,0,0,1069,66,70554,39,2777,108303,86,206,17716,18,4103,73854,25000,4,100000,5,41584,207920,,,
2011-09-03,6314037,0,0,2119,41,86879,63,2141,134883,196,111,21756,29,3050,88450,25000,2,50000,5,36387,181935,,,
2011-08-31,5568868,0,0,1718,37,63566,59,1667,98353,156,102,15912,25,2625,65625,25000,2,50000,5,30307,151535,,,
2011-08-27,5023534,0,0,2000,41,82000,64,1975,126400,212,97,20564,30,2848,85440,25000,0,0,5,34981,174905,,,
2011-08-24,4320290,0,0,1650,36,59400,60,1525,91500,189,79,14931,29,2126,61654,25000,2,50000,5,25023,125115,,,
2011-08-20,3810735,0,0,1604,49,78596,64,1902,121728,173,114,19722,31,2625,81375,25000,1,25000,5,33193,165965,,,
2011-08-17,3136391,0,0,1878,30,56340,58,1491,86478,161,88,14168,27,2124,57348,25000,3,75000,5,24681,123405,,,
2011-08-13,2653059,0,0,1813,42,76146,55,2122,116710,122,156,19032,24,3235,77640,25000,2,50000,5,36510,182550,,,
2011-08-10,2000000,0,0,1507,37,55759,49,1749,85701,147,95,13965,23,2520,57960,25000,2,50000,5,28843,144215,,,
2011-08-06,1326479,2,2652957,1655,46,76130,56,2110,118160,171,112,19152,24,3323,79752,25000,1,25000,5,34559,172795,,,
2011-08-03,2000000,0,0,1463,38,55594,58,1477,85666,184,76,13984,29,1982,57478,25000,2,50000,5,23769,118845,,,
2011-07-30,1000000,2,2000000,612,126,77112,27,4477,120879,70,278,19460,17,4763,80971,25000,7,175000,5,54530,272650,,,
2011-07-27,4407601,1,4407601,1053,61,64233,35,2812,98420,74,217,16058,16,4137,66192,25000,4,100000,5,38206,191030,,,
2011-07-23,3856394,0,0,1994,40,79760,45,2744,123480,155,129,19995,26,3168,82368,25000,1,25000,5,43194,215970,,,
2011-07-20,3172341,0,0,899,65,58435,41,2175,89175,140,105,14700,21,2820,59220,25000,4,100000,5,34594,172970,,,
2011-07-16,2671277,0,0,966,81,78246,41,2974,121934,90,218,19620,16,4899,78384,25000,2,50000,5,43383,216915,,,
2011-07-13,2000000,0,0,2488,22,54736,60,1399,83940,174,79,13746,26,2151,55926,25000,0,0,5,23675,118375,,,
2011-07-09,3879142,1,3879142,1175,71,83425,46,2810,129260,155,135,20925,23,3780,86940,25000,0,0,5,45576,227880,,,
2011-07-06,3163488,0,0,1712,34,58208,57,1570,89490,157,93,14601,23,2610,60030,25000,2,50000,5,27020,135100,,,
2011-07-02,2664275,0,0,1518,51,77418,45,2674,120330,153,127,19431,28,2876,80528,25000,3,75000,5,42176,210880,,,
2011-06-29,2000000,0,0,928,60,55680,43,2017,86731,108,129,13932,18,3175,57150,25000,1,25000,5,32152,160760,,,
2011-06-25,2669367,1,2669367,1734,45,78030,43,2827,121561,128,153,19584,21,3761,78981,25000,2,50000,5,44142,220710,,,
2011-06-22,2000000,0,0,1879,30,56370,54,1598,86292,205,69,14145,25,2342,58550,25000,1,25000,5,27528,137640,,,
2011-06-18,2000000,1,2000000,1978,40,79120,59,2080,122720,158,126,19908,28,2905,81340,25000,1,25000,5,36437,182185,,,
2011-06-15,2000000,1,2000000,1706,33,56298,56,1564,87584,112,126,14112,19,3085,58615,25000,0,0,5,27553,137765,,,
2011-06-11,5155806,1,5155806,1122,77,86394,40,3330,133200,80,270,21600,16,5434,86944,25000,3,75000,5,49042,245210,,,
2011-06-08,4414730,0,0,1666,37,61642,55,1736,95480,159,97,15423,31,2072,64232,25000,0,0,5,29287,146435,,,
2011-06-04,3885977,0,0,1758,47,82626,58,2187,126846,159,130,20670,26,3206,83356,25000,0,0,5,38165,190825,,,
2011-06-01,3177291,0,0,2107,28,58996,54,1693,91422,187,79,14773,28,2163,60564,25000,0,0,5,26752,133760,,,
2011-05-28,2671153,0,0,1304,60,78240,43,2781,119583,135,145,19575,21,3800,79800,25000,2,50000,5,42265,211325,,,
2011-05-25,2000000,0,0,2203,26,57278,69,1275,87975,211,68,14348,31,1904,59024,25000,0,0,5,22507,112535,,,
2011-05-21,3911401,1,3911401,2150,38,81700,61,2077,126697,201,102,20502,32,2641,84512,25000,2,50000,5,34357,171785,,,
2011-05-18,3210556,0,0,1533,39,59787,49,1869,91581,128,117,14976,24,2540,60960,25000,1,25000,5,28459,142295,,,
2011-05-14,2697740,0,0,726,112,81312,36,3522,126792,92,222,20424,19,4450,84550,25000,5,125000,5,48281,241405,,,
2011-05-11,2000000,0,0,1453,40,58120,64,1397,89408,182,80,14560,35,1704,59640,25000,0,0,5,21211,106055,,,
2011-05-07,5076220,1,5076220,1444,62,89528,56,2462,137872,214,105,22470,31,3015,93465,25000,1,25000,5,40488,202440,,,
2011-05-04,4308472,0,0,1611,39,62829,53,1845,97785,207,76,15732,29,2253,65337,25000,2,50000,5,30709,153545,,,
2011-04-30,3769562,0,0,1869,48,89712,52,2683,139516,192,117,22464,28,3292,92176,25000,2,50000,5,43544,217720,,,
2011-04-27,2000000,0,0,2198,27,59346,67,1370,91790,186,80,14880,35,1722,60270,25000,1,25000,5,23285,116425,,,
2011-04-23,3315499,1,3315499,1724,52,89648,51,2708,138108,161,140,22540,27,3384,91368,25000,1,25000,5,47643,238215,,,
2011-04-20,2546468,0,0,1448,44,63712,52,1896,98592,193,83,16019,26,2537,65962,25000,0,0,5,30277,151385,,,
